filename,pano_id,lat,lon,heading,pitch,fov,date,status,user_label,notes
ryiVFg1q6e-By9iGOFFTfw_0.jpg,ryiVFg1q6e-By9iGOFFTfw,43.19389395075043,-79.22756740286907,0,0,90,2022-10,OK,,
I8BBG3akANdb4gwSPgO7LQ_0.jpg,I8BBG3akANdb4gwSPgO7LQ,43.19032953090555,-79.24264657074615,0,0,90,2025-06,OK,,
FIhmca-VUGtv5buIvwFHuw_0.jpg,FIhmca-VUGtv5buIvwFHuw,43.18905892047558,-79.22098146377301,0,0,90,2025-06,OK,,
nDZNafKGK8Izt8xvQQQLrA_0.jpg,nDZNafKGK8Izt8xvQQQLrA,43.1907964865652,-79.24269157031982,0,0,90,2025-06,OK,,
gejBjigQi1Vl4ifVj9IdFA_0.jpg,gejBjigQi1Vl4ifVj9IdFA,43.19593871100047,-79.22129679109537,0,0,90,2025-06,OK,,
X4TUmWfgzKgqwATfXSESTQ_0.jpg,X4TUmWfgzKgqwATfXSESTQ,43.19472736472322,-79.2397589813314,0,0,90,2025-06,OK,,
J7aUCXEb5zPkMQRMiPPKRg_0.jpg,J7aUCXEb5zPkMQRMiPPKRg,43.18465473175613,-79.23559496590254,0,0,90,2025-06,OK,,
LmVmrSnrejX6m38QFWs74A_0.jpg,LmVmrSnrejX6m38QFWs74A,43.19547751864199,-79.2375488313396,0,0,90,2025-06,OK,,
dN1sMOy9FYEBPacxMexhTg_0.jpg,dN1sMOy9FYEBPacxMexhTg,43.17954641789094,-79.2240142078935,0,0,90,2025-06,OK,,
uNZ698j2BJDr3e2ZxNCPqA_0.jpg,uNZ698j2BJDr3e2ZxNCPqA,43.18663604446547,-79.24271591998456,0,0,90,2025-05,OK,,
1AfznNaMDlS50NIkQ_SMjA_0.jpg,1AfznNaMDlS50NIkQ_SMjA,43.18075459953457,-79.23990938597449,0,0,90,2025-05,OK,,
teR87S5zxF2Ov1Z_oTuOMw_0.jpg,teR87S5zxF2Ov1Z_oTuOMw,43.1918695310832,-79.22088266558465,0,0,90,2025-06,OK,,
54IxcH7xShtvWt9AnqVXew_0.jpg,54IxcH7xShtvWt9AnqVXew,43.19451338340107,-79.24168496858552,0,0,90,2025-06,OK,,
xH-txdSakPBxO-lQyeFpRQ_0.jpg,xH-txdSakPBxO-lQyeFpRQ,43.17988103993562,-79.23867542406215,0,0,90,2025-05,OK,,
BDWT09G0uD0UKEADW7D_PA_0.jpg,BDWT09G0uD0UKEADW7D_PA,43.19695972033281,-79.22751637219721,0,0,90,2025-06,OK,,
eiFciaVkzdDKCPTmNHsGNA_0.jpg,eiFciaVkzdDKCPTmNHsGNA,43.18948535239629,-79.22280103591073,0,0,90,2025-06,OK,,
d25IwTPB2cQPenv-r_lW5w_0.jpg,d25IwTPB2cQPenv-r_lW5w,43.18061396750363,-79.24023110310706,0,0,90,2025-05,OK,,
kK6H657WkllQDMalbPi-iQ_0.jpg,kK6H657WkllQDMalbPi-iQ,43.18883269036196,-79.24045318107345,0,0,90,2025-06,OK,,
OjIoewbB3JnuY9EZ8kd_NQ_0.jpg,OjIoewbB3JnuY9EZ8kd_NQ,43.18547298541056,-79.2412286859495,0,0,90,2025-06,OK,,
5SQ6rKazOZiyCU09I8EyMA_0.jpg,5SQ6rKazOZiyCU09I8EyMA,43.19304746003925,-79.22576065927464,0,0,90,2025-06,OK,,
PUlregfJICq5eL4VOfyHLQ_0.jpg,PUlregfJICq5eL4VOfyHLQ,43.18031134804969,-79.22734021720329,0,0,90,2025-06,OK,,
DYB5mm9GhM5YQYPTw7aaKg_0.jpg,DYB5mm9GhM5YQYPTw7aaKg,43.19553343391537,-79.22584077805145,0,0,90,2025-06,OK,,
EIi04IffgK7t8SQ0YcoSkw_0.jpg,EIi04IffgK7t8SQ0YcoSkw,43.19559506765246,-79.233815051814,0,0,90,2022-10,OK,,
tCo4ePu5_UBl5WFQbBarww_0.jpg,tCo4ePu5_UBl5WFQbBarww,43.18427374642754,-79.24116501442677,0,0,90,2025-06,OK,,
pjiVOMzkN2obYJzoXsBM-Q_0.jpg,pjiVOMzkN2obYJzoXsBM-Q,43.19194146082665,-79.21901159077404,0,0,90,2025-06,OK,,
wbxOn4a12YTxSm3bmIWJEA_0.jpg,wbxOn4a12YTxSm3bmIWJEA,43.1876124037374,-79.23536375537496,0,0,90,2025-06,OK,,
Xi92zDwfTb197-E9H7HJIg_0.jpg,Xi92zDwfTb197-E9H7HJIg,43.18031048548061,-79.24098552933451,0,0,90,2025-06,OK,,
tpXWpXvzbvvyMOvQs-T5dQ_0.jpg,tpXWpXvzbvvyMOvQs-T5dQ,43.19556422689898,-79.22870796988668,0,0,90,2025-06,OK,,
N7HZJIVeQ-3mzpVxx6_9kg_0.jpg,N7HZJIVeQ-3mzpVxx6_9kg,43.18754036606659,-79.24133795994874,0,0,90,2025-06,OK,,
cvHISFS1MZQWhFNzRikIIA_0.jpg,cvHISFS1MZQWhFNzRikIIA,43.19222482987108,-79.23235796677241,0,0,90,2025-06,OK,,
ZqHGZKK4hhIIMQ6jFoea_w_0.jpg,ZqHGZKK4hhIIMQ6jFoea_w,43.18341212908561,-79.2307621431898,0,0,90,2014-05,OK,,
DEJJLqAmiCBtKqms1ryflw_0.jpg,DEJJLqAmiCBtKqms1ryflw,43.19153915344778,-79.22180833513822,0,0,90,2022-09,OK,,
EcbmxalekH3avhpl9mBNZA_0.jpg,EcbmxalekH3avhpl9mBNZA,43.19640359755861,-79.2213152941669,0,0,90,2025-06,OK,,
hrV_rZKWS-qgYSsuxhaXvw_0.jpg,hrV_rZKWS-qgYSsuxhaXvw,43.19572311194396,-79.23077737441912,0,0,90,2025-06,OK,,
7SbKz0OwxYw_sjBQ3r7zcg_0.jpg,7SbKz0OwxYw_sjBQ3r7zcg,43.1964148528082,-79.23130719592857,0,0,90,2025-06,OK,,
f8n0jbNxeWpVKSnaqP8eHw_0.jpg,f8n0jbNxeWpVKSnaqP8eHw,43.18555039170015,-79.22257547387146,0,0,90,2025-06,OK,,
4O1yad_-twLeFLyjWoeFMQ_0.jpg,4O1yad_-twLeFLyjWoeFMQ,43.18170826309397,-79.22226806834487,0,0,90,2025-06,OK,,
7eP9Wp0-dfrncJBq9tdE3g_0.jpg,7eP9Wp0-dfrncJBq9tdE3g,43.19455975361521,-79.2250824437814,0,0,90,2025-06,OK,,
EBCc563XEWEWxy8zlNMavg_0.jpg,EBCc563XEWEWxy8zlNMavg,43.18407964001553,-79.23418661220076,0,0,90,2025-06,OK,,
4ZHpyntJM4ZK2YJIemZdgg_0.jpg,4ZHpyntJM4ZK2YJIemZdgg,43.19264603728413,-79.24045094394815,0,0,90,2025-06,OK,,
SoLxoq6-ldPixChLxP0Dhg_0.jpg,SoLxoq6-ldPixChLxP0Dhg,43.19027249535443,-79.24185464355452,0,0,90,2019-07,OK,,
Zp8n_g4CzkhyFNMjbZXEYg_0.jpg,Zp8n_g4CzkhyFNMjbZXEYg,43.18235129203024,-79.23816861819219,0,0,90,2025-05,OK,,
y0umTj7gAp8o3Ww51qvJUQ_0.jpg,y0umTj7gAp8o3Ww51qvJUQ,43.19118177444109,-79.22283365242949,0,0,90,2025-06,OK,,
bGkRHrTe4Zo4RoGuL0uqaw_0.jpg,bGkRHrTe4Zo4RoGuL0uqaw,43.19617386918151,-79.24227969005234,0,0,90,2025-06,OK,,
8GtavQRQ-L2zZ4-qK_xrWg_0.jpg,8GtavQRQ-L2zZ4-qK_xrWg,43.18584118587506,-79.22859016184688,0,0,90,2025-06,OK,,
sLFAbMgrrZl-SEl9ByewCA_0.jpg,sLFAbMgrrZl-SEl9ByewCA,43.193473650616,-79.22608681369694,0,0,90,2025-06,OK,,
77LpUSTve6RIRI0Pk90ZkA_0.jpg,77LpUSTve6RIRI0Pk90ZkA,43.17936747120564,-79.228805899321,0,0,90,2022-10,OK,,
GnHecfVJt-TsrKzxxTB52w_0.jpg,GnHecfVJt-TsrKzxxTB52w,43.17932691514764,-79.22891906018361,0,0,90,2022-10,OK,,
8vYIWjugb_6fYZJFcC9c1A_0.jpg,8vYIWjugb_6fYZJFcC9c1A,43.18279414374229,-79.24150479614806,0,0,90,2019-07,OK,,
0r-y-8Gh-Ks-_Ty0OxG--A_0.jpg,0r-y-8Gh-Ks-_Ty0OxG--A,43.18713374485696,-79.21848651958773,0,0,90,2025-06,OK,,
